text,label
目前看还不错画面清晰目前还没什么问题美中不足的是只有一个遥控器没有数字键盘比较蛋疼希望能补送一个遥控器啊不错的购物体验对了别忘记返现哦亲还不错,2
十分喜欢虽然不是超薄的但也算比较轻薄画质一流进口屏应该不是假的系统速度快电影也算丰富总体可以给分蓝牙遥控有好有不好最不便是不能和机顶盒的红外匹配,2
用了一周多内容很多拿到蓝牙遥控后语音搜索非常方便父母已经会用了体感遥控有些鸡肋可玩的并不多游戏手柄还是有些简单的游戏可玩儿三米多的观看距离吋没问题感谢长须鲸巨头鲸小虎鲸小鳁鲸海狮提供的购买及售后咨询～,2
这个商品非常让我失望电视遥控器不好使前后换过一次电视一次遥控器最后退货质量绝对有问题但是微鲸的售后还是挺好的很有耐心质量就太一般啦非常不愉快的一次购物,2
挺薄的都怕掰弯色彩很好毕竟三星屏音响也算不错毕竟不是独立音响效果已经可以了除了低音差了点系统反应还可以不过滑动帧数有点底看着不是特别流畅目前应该是最好内容不多不少还可以可以外装差不多自己接了个小米盒子混着用资源够了语音识别率也挺好的不错屏幕下方有点漏光不过还能接受无坏点不过还是有点小以后要买个左右的整体这个价很值了客服云云好评态度好服务好,2
接入打游戏画面有点昏暗游戏模式不能调亮度想要看的剧说了一般都能收到音效一般能安的软件比较少普通要求一般都能满足,2
帮朋友买的用的头几天总说什么色彩不好看啦什么声音不好听啦等等问题搞得我挺烦的我一怒之下申请退货后来也许是习惯了没退了哈哈哈哈,2
第一次买的寸被音响惊艳了然后去买没想到音响就是个渣屏幕装置的也很粗糙一碰就陷进去和那台质量没得比还号称音响建议别买,2
电视声音差太差画质不够鲜艳京东方的屏幕就是水,2
对于这台电视配置描述和客服回复真的很心凉一会说标配的是语音遥控一会又说让我元来买另外这款电视的音效问题说的专业音效调节什么的结果听音乐看电视音效差的想吐看成龙电影成龙的声音都不是原版的听演唱会或者音乐音效还不如老款手机效果好奉劝大家不要被坑,2
很棒的操作体验颜色靓丽但音响没有想象中的好低音不够浑厚,2
红色显得太亮分辨率真差看起来很难受喇叭也差声音放高一点就会出现杂音毕竟的货算了,2
机器还好吧就是播放有嗒嗒的噪音很麻烦估计质量不是很好,2
京东的速度就是快一天就到了接无线很快隔一墙信号都是满的内置资源丰富多要音量开到就感觉到有破音还好只用在卧室也不用开太大声音,2
挺好的声音大了喇叭会有破音之类的练好联通的机顶盒全是电影啊音质和画面都很好物有所值送货员真的超级超级超级棒,2
与想像中的一样按预约时间送货电视画面可以声音没有广告说的那样完美跟有一段距离操作简单,2
这个电视放了一会儿就没声音了还找人来修的,2
这个电视机还凑合有一次还自动没声音了电视机里面喳喳喳的响我就赶紧关机了重开机就没有了可能质量有问题,2
整体感觉还可以不过音响部分有点破音不知道是什么问题,2
总体来说不错就是感觉音效偶尔有点杂音正在多看几点片源看看是片源问题还是电视问题,2
买了个微鲸电视总觉得声音差点意思想买套音响却没有货各位有买音响吗是买哪个牌子的呢,2
东西还可以那个开关设在后面不太好,2
用了几天才评价只能说如果评分按为满哪就分吧在房间大小都比较合理我喜欢摇控的设计方便简约画质都满意扣分在于接口太小,2
总体来说还行音频输出端口不方便,2
这款机子容易碎屏第一次没有当面通电验机收到一个碎屏机花了十天才换到新的不通电很难发现碎屏等等问题但送货的师傅不让当面通电验机很奇怪的配送服务,2
半天就坏了开不了机真是郁闷维修小时之内等待中,2
背面做工不怎么样,2
不建议购买建议大家加点钱换其他品牌的电视之前买了一台上面有两个坏点微鲸客服态度很差天天在扯国家范围内是三个点之前拒绝更换反馈给京东的服务态度还是很好的答应给我换了一台不过今天看还是有坏点懒得折腾凑合用了估计微鲸都是买的的级品每块屏都有点瑕疵一分钱一分货吧最后讲一句以后依旧支持京东还是给好评,2
材质很一般轻飘飘的不结实,2
产品质量一般首次收到的机器就存在系统问题开机时间长后续换了新机器京东售后有处理但产品硬伤还是给人带来困扰的,2
产品做工一般般后壳接缝大开机检查发现坏点后联系客服处理,2
大家不要买都是骗人的承诺送什么跟什么都没有质量也非常差垃圾物流速度也是跟乌龟一样,2
第二台微鲸漏光没大家说的那么严重坏点粗略看了下没有就是屏幕下方中间有一异物估计是塑料件的毛刺影响不大懒的换了曲面看起来并没有啥特的感觉还有就是会员略坑当初现在还多了个钻石会员总体满意吧,2
第一次电视不到一晚黑屏了最后换了新机子看着还不错,2
电视功能挺好就是还是需要加强品控之前那个电源板坏了,2
电视看了差不多半个月了整体不错清晰度很高色彩艳丽不失真略微有点漏光可以忽略对正常观看没有影响做工也还不错没像网上说的那么差虽然是运动增强版但是观看运动画面还是有点晕系统使用起来也很不错但是最近有过几次半秒左右的卡顿不知道是遥控器问题还是系统卡再说说遥控器有过两次按什么都反应拆下电池重新安上就好了不知道什么问题遥控器质量一般过年有小孩在我家玩把遥控器掉到地上两三次后来发现开机键和语音键按下去不回弹始终卡在一半那种感觉总的来说性价比还是比较高的有一年会员赠送挺好,2
电视买回来一开始不错看了半个多月显示不出来了后来联系客服了来换新都等了一个多星期清晰度也可以屏幕蛮大的双十一买的千多现在都千多了涨到了,2
电视屏幕棒康佳品质但是边框粗糙有划痕左边有擦痕顶部中间缝隙太宽,2
电视收到了开机试了下很清晰第一台发过来屏幕有划痕客服也很热情负责的给我解决了果断发了一台新的,2
东西还可以就是膨胀螺栓太少了弄坏了两个没得更换因为墙体材质差异我家的墙螺栓少就有可能固定不住,2
发货慢答应了次都是一拖再拖固定膨胀螺丝的自攻螺丝质量太差拧一下那个十字都直接就花了最后都是用榔头敲进去的,2
服务极差挂架要收元打孔收元元的挂架我无话可说说完丢下就走了电视机做工差,2
感觉不值有点儿贵做工太差一流差,2
感谢京东这次换货十分顺利双买的货当时没有仔细验货年前开箱发现箱子破损然后里面的屏幕碎掉立马给京东打电话处理相信京东没有错,2
很好就是大螺丝套质量差锤子一敲碎了,2
货已收到看了几天还不错可以自己下载软件想看什么都可以看就是如果能开机就自动播放节目就好了老人看还需要点播有些不太方便卖家服务态度非常好电视邮过来屏幕有划痕马上当天就又邮了一台新的过来非常神速,2
开始买的坏了在保期间经过售后过程现在免费换新总体还可以吧,2
可不可以不给星质量太差屏幕跟边框的地方有很大的间隙,2
买了一个月坏了卡住蓝屏不动修不了还要等过来检测不是一般麻烦,2
卖了不到三个月就坏了开机就花屏换了台新的但开箱时看起来不是新的遥控器还是我原来的也没给换唉希望这台新的能用的住吧,2
年前买的物流给开箱验货但是不给通电开机外包装什么的都是完好的通电以后发现屏幕里面坏了当时物流也停了联系售后开鉴定单花了一两天时间年后上班以后就帮换了物流取货的第二天就把新机送来了速度很快新机开机没有发现问题,2
请问系统升级后投屏绿屏是怎么回事播放时黑屏放声音无语才买一周,2
声音还可以做工非常的粗糙电视机总体说还可以吧毕竟一份价钱一份货,2
售后服务很好买了几个月突然坏了找售后及时上班检测询问一下家里是不是经常跳电是跳电闸引起的不过还是给换了台新机感谢你们售后服务做的这么的好品牌选择你们是不会错的会推荐给身边的盆友,2
说下感受吧买的二代寸电视因为家里收拾房子一直没使用这两天才打开电视看效果一进去看电影不到几分钟遥控器就失灵出现这种情况后按照售后方法遥控器匹配不成功只能强制断电关机或者电视后面按键关机重启后电视遥控器匹配正常接着看电影又是以上情况昨天已经打过售后电话说已经反馈给技术部后期我会继续跟进处理情况希望能尽快得到妥善解决,2
送走快递后才发现屏幕有一道划痕只能认倒霉了,2
塑料感太强做工一般有缝的地方割手系统还没有体验整体感觉还行对得起这个价送货特快服务好,2
塌头做工粗糙工具质量差拧几下就变形了螺丝一堆我就问问怎么跟安装说明不一样少了个客服非常没耐心就一句‘’螺丝都一样的‘’就消失了我连问三句都没搭理我,2
挺好的回来一个星期遥控就失灵了,2
挺好的送的东西很全就是膨胀螺丝塑料的不好,2
挺厚实的唯一不足的就是赠送的螺丝质量太差,2
一直蓝屏开不了机质量太差了建议小伙伴们选的时候三思,2
用了一段时间正月初四的时候黑屏了几次要重新启动不知道是怎么回事送货的师傅很负责的帮我把电视安装好屏幕看着还很舒服,2
有点小划痕不影响使用就懒得换了其他的满意希望质量好能多用几年,2
这个电视配的遥控器用了天就出现故障了幸好他们客服的服务很到位马上就给换了用了几天挺好的,2
之前的有质量问题换了个新的看看咋样,2
质量不好才买几天就坏了,2
质量不怎么好屏幕与边框缝隙大用手指动一下屏幕还往里陷,2
质量一般吧,2
做工确实不行边框处理的不好不过无伤大雅吧,2
电视不错不过今年的价格比去年贵了,2
电视非常好非常棒寸电视只是有点小贵,2
电视价格贵了,2
电视买贵了首发价,2
电视涨价了其它还好哭哭哭,2
对这东西很不爽倒不是因为质量怎么样实在是价格太不稳定了刚买完过两天一看就变成了对这种品牌讨厌的要死本来不喜欢小米乐视的产品才来买的建议大家如果资金充足的话还是买索尼三星吧国产这种做法实在让人恶心,2
还可以不错自己安装的就是有点小贵,2
还可以价格好贵,2
好只是涨价了,2
好评家人都很喜欢现在都涨价了,2
好用价格贵了点,2
价格比上次高好多,2
价格不行买贵了亏大了系统会有些小,2
价格不行买贵了亏大了系统会有些小不是不要玩文字游戏了去死吧,2
价格略比去年高但画面效果不错独角鲸服务到位,2
就是有点儿小贵,2
开机很慢其它还行我感觉我价格买贵了买了之之后价格随时都在变动,2
客服态度很好但是电视有拖影看超清有卡顿并且不支持价格比去年高了失望,2
老妈说电视还不错很清晰就是价格买贵了,2
买的第二个微鲸电视了质量挺好的就是涨价太快了,2
买的时候价格已经涨了相比去年的价格有点贵,2
买了几台微鲸的电视了之前很便宜现在比较贵了感觉好像性价比没了以后可以考虑考虑别的,2
清晰操作简单安装软件方便可以只是最近没什么活动价格比较贵,2
清晰度不错声音也非常不错可惜就是错过了去年双十一价格比双十一贵了不少唯一遗憾吧好评,2
全网最贵的寸电视了性价比最低原价买的价格比市场贵-退换要我才刚买几天又降价了心塞这是天猫买过最亏的产品了不知道价格是贵在售后还是质量和性能上强烈建议多加几百选几寸的我都不知道为什么要买这款要是能重买我不选这款,2
商品不错就是价格太坑了买了几天就,2
微鲸电视名不虚传小米乐视没有寸的而且广告多微鲸入门级电视材质做工中规中矩硬件还算强大操作简单流畅送的一年会员比较给力节目很丰富画面音质都不错价格比其他同级别智能电视偏贵接口类型数量偏少希望改进不足微鲸加油还会关注其他产品的,2
物品非常好有份量值得推荐哦就是价格有点小贵,2
性格比非常高的电视只是现在价钱太高了,2
陈伟霆代言微鲸电视完了要涨价了我还没买,2
差评很不满意当时的活动是送挂架结果没送售后用来抵还有问我要当时活动页面的截图限时活动还来个限量,2
非常不错的互联网电视声音色彩都很赞就是价格有活动没活动相差太大,2
刚买完就降价醉了,2
搞活动价格居然比平时价格还贵要不要这么坑啊诶性价比不高,2
经常在网上购物第一次给差评买电视时答应确认收货返现可收货后给客服打了两个月电话才要回现金感觉店家很忽悠人真心不敢在他家买其他产品因为过了退换时间也认栽了提醒一下其他消费者购物一定要认清店家的信誉如何以免上当受骗,2
可以以为很大其实也没那么大早知道买的昨天刚买今天又降价了心好伤,2
快递很快啊电视挺好的没什么问题不过刚刚买过就降价了降了很不爽｀Δ′,2
去年买了一台效果不错买今年搬新家又买了一台很不错效果就是买完就降价晒单还送微经遥控器客服很不错答应补差价,2
太过分了买了天就降价天价保怎么解释,2
这才买完几天啊就降价大京东连个价格保护都没有么,2
号早上使用兑换券兑换过去一周多了还是付款成功准备出库状态甚至问了身边经销商对方说可能是骗人的对微鲸真的很失望,2
第一次用微鲸感觉超值性能满足要求没坏点系统比小米好资源多清晰度高就是手机视频软件投屏不能成功,2
电视不错反应也挺快有些电视大型游戏不能玩不知什么原因已经用了一个多月整体觉得不错,2
电视很大气颜值也很不错清晰度也很不错配送也很快隔天就到了直接安装了有点不足的就是电视自带的应用软件太少了,2
电视色彩还算不错画面也挺细腻目前看还是挺不错的目前唯一感觉稍有不足的是可玩的游戏太老旧似乎不能玩大型游戏盘安装别的游戏无法打开正常运行所以稍有遗憾但毕竟也没多少时间玩所以应该对我影响也不算大吧,2
电视用着还不错就是自带系统的安装应用可选择太少了还不能搜索,2
电视有一个坏点不是很完美但不影响手机与电视用蓝牙连接不能传输文件无线鼠标不能用这鼠标在其他电视上能用用移动硬盘放电影自带播放器有些不能放但另外安装的播放器可以放优点就是开机没有广告可能是自己有强迫症看了很多品牌的电视都有开机广告希望以后更新不要加入广告,2
很好用画面清晰好像不支持下载百度云之类的中间有些问题不过已得到解决,2
简单容易操作不过电脑没有自带电视直播软件应用商店也不能直接下载还要找个电脑下载到优盘上然后再安装很不方便,2
就是连接好像要比手机弱一点系统自带应用不多要另外途径加装总体来说还算满意,2
没有直播,2
网络设置经常出现问题总是连不上反应慢时常有卡机死机的现象根本不能装软件特别慢片源也不多,2
用了几天来评价还不错挂在墙上的开关在电视机后面好在伸手还能开的到接口很丰富有两个口其中一个还是的这个挺好的啊另外还有两个接口挺实用的屏幕的色彩不错装了一些应用也挺好用的只是还没有找到好的电视直播的软件自带的资源略少了点有时候还有点卡希望微鲸能加强这个价位还是很实惠的推荐京东上买了艾美伦家的架子绝配自己一个人就装上了很好,2
用着挺好就是没有其他视频下载,2
使用对微鲸电视投屏部分软件不支持全屏播放我在家用对微鲸电视投屏拿网页看不全屏可以正常播放如果点全屏的时候微鲸就黑屏进度条也不移动过了秒微鲸就闪退到主界面了希望技术大大能解决一下十分感谢,2
好多用户都反映我们的微鲸电视能不能装能不能使用摄像头官方一直没有回答这个问题今天看到你们的李怀宇说了微鲸要把语音识别人脸识别等人工智能技术融进电视中这也是广大用户的期待也是未来发展的方向我想开发部门应该好好考虑下这个功能了,2
本来不记得评价的既然发信息要评价那就说说吧不高兴买完就降价画质还可以内置网络盒子不怎么样虽然送了会员但内容不多更新的慢,2
第二次购买了就是会员不给力呀只有一年,2
电视片源是大问题而且有的片子白金会员都不能看看电视台的时候可能分辨率问题清晰度不够其他的都还行,2
会员有点坑突然升级之前说的会员好多电影不能看性价比不高了,2
家里第二次买了以前买的过年时候看精绝古城还能看这次已经需要钻石会员才能看送的会员太坑了吧,2
微鲸本身还需提高很多标着白金的会员的片子也看不了屏幕质量还可以售后不错但这个会员是鸡肋这么多片子看不了还不如直接买个盒子建议增加白金的会员福利,2
作为安卓智能电视在同尺寸中配置很有竞争力康佳硬件微鲸系统交互很棒资源还算丰富性价比高长期送半年白金唯一遗憾的是定制版的微鲸系统至今从未升级过导致有些微鲸优惠活动无法参加提示版本过低还有钻石会员的资源看不了所以总体打星好评,2
今天入手跟微鲸每个都送一年会员感觉会员对我没啥大用因为一般智能电视都是用软件观看对于这个机子-运行跟内存我觉得应该大一点起码给个的微鲸价格调整了硬件也要跟上个人推测跟一样只是销售渠道不一样也就是说是老款其二京东的价格比新的机型要高肯定比新机好一点什么内存小问题的没体现出来的体现出来进去应用有点卡顿进去看电视以后不卡这个可以接受了应该是对于父母来说够了他们也不懂我感觉买的话线下更好一点线上比较麻烦了的微鲸薄款却有分量薄款本不容易希望散热好一点在京东预约貌似出头线下大家衡量一下偷偷的跟你们说一下线下店的会员可比网上便宜不少哦不满意的地方就是去年我舅家买的今年我多花了网络机内行的炒作满意的地方还是系统看着舒服不解释,2
不错不错画质很清晰音效也不错就是直播看不了需要下载软件,2
除了开机慢电影资源少且港片无粤语版外其它还可以性价比较高,2
春节回去用过几天还可以吧不过片源太少,2
大屏还是狠舒服的颜色也不错没有资源不知道效果怎么样,2
电视不错接口丰富运行速度也很快无线看电影没有压力只不过唯一一点不太满意的就是看会员电影时候需要多试几次有时经常链接补上总之很满意,2
电视非常好画面清晰音质也还好还送了会员只可惜不能看直播,2
电视还可以感觉资源不多啊,2
电视还是可以的很薄就是会员电影内容太少开机要几分钟打电话问客服说启动时间就是这么长,2
电视很不错物流也很快目前还没有好的片源所以目前来说还是不错的,2
电视开机可慢感觉比电脑还慢有微鲸电视台没有直播的电视频道客服态度很是冷淡说不能自己安装必须找他们安装还必须掏钱幸亏买的底座版不用再额外花钱安装了遥控器拿出来不能用也没有说明打微鲸售后电话才解决问题,2
还行但技术比较差市场应用程序太少且大多数不实用手机投屏总是连不上,2
还行吧就是网络电影电视剧太少搜不到想要的会员才能看到一些非常普通的电视剧什么的,2
还可以就是没有直播电视还送会员其余还在体验中,2
还可以吧就是资源少了点其他都可以,2
会员资源较少性价比高,2
看了一个月才来评价腾讯会员的视频比较少有些还需要钻石会员才能看,2
里面都是收费的电视电影不下播放软件根本就看不了几个下载软件加广告超多反正不花钱就看不了几个有钱才好办事,2
买了一个多星期电视没问题就是视频全部不能看反馈给客服反馈三次每次都是等反馈等技术员处理之后就没结果了,2
屏幕色彩效果很好很清晰音效特别的好就像一个外接音箱一样操作流畅唯一的遗憾是资源感觉比较少而且需要钻石会员才能看,2
清晰度但没有电视直播不知道是不是现在不允许啊,2
挺好的就是资源太少了,2
微鲸的电视很好这个价位买到这个配置的的确很难得唯一的就是微鲸的电视里面自带系统刚买的时候想看乡要开通钻石会员才能看好伤心,2
物美价廉的一款产品一切都很简单轻轻松松电视到家性价比很高我是放在我是哈清晰度不错特别片源的确清晰细腻如果微鲸的系统有单独的分类就好了的片源还是太少了而且国产片源多是山寨,2
性价比还是很高的电视唯一就是片源比较少,2
用了十几天总体都不错就是视频资源更新不及时,2
用了一段时间再来评价的感觉很好性价比高屏幕对眼睛不伤眼不像有些看起来很绚丽但看了一段时间眼睛累系统流畅就是体育直播偏少有了这个不用了,2
只能说一般无论画质还是功能都没有某好为了便宜选择了它有点失望应用那里竟然不能搜索电视猫软件等于没有直播可以看除非链接有线广播电视介意的朋友谨慎购买虽然说天无理由退货可运费贵的离谱也就没理了,2
资源酷少大多数都没有,2
顺丰包邮看了一个星期才来评价屏幕画质没得说控制界面也简单语音搜索节勉强唯一就是喇叭到一般般想听好音质建议外接喇叭,2
以前还没有广告现在打开每一个视频都有广告秒到秒不等当初是冲着没有广告才买的现在你给加广告是几个意思这次的更新公告我看了好几遍都没说更新了视频前面加广告这是不是算欺诈我没有领微鲸会员登录的是免费用户各位可以试一下是不是免费用户以后都要享受广告了现在视频前面加以后是不是开机也加关机也加,2
差评差评欺骗客户买的时候说送挂架的电视送到了说订单完成后送电视送到了又说不送了要另外买呵呵终于知道这牌子发展不起来的原因了,2
电视机很好可是客服指定要用微鲸的挂架却也是用的杂牌欺人太甚,2
东西很好一直都相信京东就是评价麻烦了点必须满十个字物流速度快这个电视的品牌还是可以的就是遥控器显得跟杂牌是的感觉质量很差的那总,2
画质不太好亮度不够对比度不高像是杂牌货,2
我去年过年买的赚到了现在都好贵呀效果还可以只是很少有人知道微鲸这个牌子,2
大家看这样的售后不要说以后坏了的事新买都不免费试机大家买机就买个放心这样的服务大伙们自己想吧你们爱买就买,2
电视不错不用链接什么机顶盒直接连接无线就能看电视挺快的就是画面颜色有点暗用了自定义调整整体还是不错的一年以换代修也放心送的架子也收到了质量也不错再买也会买微鲸的国产可以就是物流不太给力催了两遍才给电话希望改进,2
电视还可以吧买好几次了就是垃圾京东物流不送货到家,2
配送员态度不好自己看错地址还怪我不清楚送之前也不问下,2
挺好的就是邮费有点贵,2
一月号下单说是号可以配送结果一直拖到二月号才送到多少天了找京东客服也没用就知道说不能保证什么时候发货而且电视机下面跟屏幕之间缝太大,2
昨天到货一点都不满意底座没包装在里面现在都还没给我答复,2
不错物流较慢,2
差评发货慢江浙沪快递送了天还没到等的受不了电视很卡还老司机,2
电视不错发货速度太慢下单一个星期后才送货资源一般,2
电视不错但是物流不太满意虽然是早上下单但后来当天不能给我送货后来送货使用京准达才能当天送货多花了元,2
电视还不错物流有点慢最忍不了的尽然少个电视坐架和客服说了好久还是没有补发给我尽然补了京豆自己花了元装的挂架,2
电视机还不错就是物流真心慢,2
电视机收到了送的眼镜迟迟不发货怎么回事,2
非常痛苦的一次购物快递到昆明囤货囤了十天才又发过来天天催天天不给解决打电话到天天快递光说马上给你解决就是不给发货害的我们店面推迟了一星期才开业天天快递垃圾快递卖家服务还可以放假前一直在帮着催就是退货的时候压根没找到退款那一项只能等等再退了,2
配送员未按约定时间送到让我中午苦等两个钟饭都饭吃不诚信电视机无底座或挂架无法安装,2
是一年免费换就是物流太慢了前后协调了天给换好,2
图像不清楚没有用几天就坏了送货慢的老火,2
微鲸电视超棒前天晚上点下单昨天下午点到的就是赠品挂架太慢了要明天才能到预约售后得明天了不过微鲸就是好物流也超级棒到了开箱验货还帮我把支架装好,2
物流太慢,2
总体还是满意的就是快递慢了点电视也满意不错不错,2
已经过了一个多月了还没有动静一直在出库中断断续续打了多个电话客服全部口调一致说我帮你反馈一下请您耐心等待反馈你妈啊真是垃圾的不得了的一个品牌一点也不像互联网的做事风格这次活动让我知道了有微鲸这个电视品牌同时也提醒我和我的朋友宁愿不看电视也千万不要买微鲸,2
个人看法微鲸电视搞雪碧中电视这个活动反而把自己牌子搞砸了我首先是相信微鲸电视这个活动的真实性但现在凡事都讲究个时效性微鲸公司本意是依靠跟可口可乐公司联手做活动一个为增加销量一个为增加知名度现在倒好许多幸运中奖者都超过一个月还没收到货许多收到货吐槽微鲸售后和微鲸电视质量的暂且不说很多人连中奖后那份兴致都没了我就是本来还想着等收到电视拍个照发个朋友圈宣传宣传现在中奖信息的截图我都发朋友圈一个月电视还没出库许多朋友见了面就问电视到了吗我说还未发货他们一致的说你肯定是被骗了那么久了送不到你手上了等等等这些话我倒是不信可不了解这个活动的人怎么看微鲸电视这个品牌现在是知道微鲸电视的人多了但对微鲸电视不放心的人也更多了有句话说出来不合适但还要讲没有金刚钻不要拦瓷器活既然要送出的电视有定数公司就应该提前准备好奖品的量起码备上一半的量不然这个活动的效果已经适得其反,2
宝贝不错物流也很好可是师傅我非要说安装挂式的不能装装这个转角的要大洋心理感觉怪怪的,2
差评先不说东西怎么样吧一周前收获架子也到了安装的一直拖拖好像求着他们似的直接影响我对微整体素质评价简直是受欺负,2
电视很好京东配送的及时给爸妈的新年礼物但是上门安装需要厂家派人还要收安装费这个表示有点不太好希望京东和厂家协商得到更高的客户满意度,2
电视满意安装人员不专业不会将电视挂背景墙也缺乏专业知识服务给差评,2
电视收到了还不错就是售后太黑了一个挂架要一百六十多淘宝上买才二三十无语,2
电视效果很不错尤其音响效果方面挺好的就是买小了安装师傅不好技术差,2
服务好质量也不错就是安装费用太贵后来自己安装就花块钱总体,2
服务是给售后安装挂架师傅的网店客服服务差到极点本来想退来着结果客服所谓天无理由退货还得花元运费想想太麻烦了就将就着吧颜色发红清晰度也不怎么好安装挂架工费,2
还可以配送速度点个赞京东配送确实是快整机做工很好可见微鲸的品控做的还是比较到位的一点也不比三年前买的寸的海信差价格却比海信便宜了好多只是上门安装挂架的费用有点贵还有就是赠送的蓝牙遥控器要天以后才陆续发货这是要吊人胃口吗赠品用不着玩饥饿营销的吧不管怎么样还是五星送上毕竟产品做的还是不错的就看能用多久了以后再追加,2
京东发货速度快晚上十二点多点抢购的第二天下午两点半就到家了感觉非常好但是后来联系微鲸的客服真的服务不好我是电视和挂架凑单一起买的微鲸客服老是问挂架型号说不是微鲸专用挂架就不管了是专用挂架还要收,2
京东物流都可以微鲸厂家服务太烂安装费用超过售后服务态度奇差无比再也不买这个品牌的产品,2
买后就涨价了上门安装要额外收费建议如果不是挂式安装就自行安装吧也很方便,2
哪儿都好安装太坑人,2
其它品牌有免费安装为什么我的微鲸电视没有首次免费安装,2
山东省临沂市地区售后安装服务差评差评差评微鲸这个牌子算是砸在售后的手里了以后是不会再买微鲸电视了我让上门安装之前提前给我说因为我不在家安装师傅上门安装时未提前告知反而在电话里说你要是买电视半年不装我还得等你半年吗试问这是什么态度这样的售后服务不就是花钱找气生吗微鲸如果一直这样准完蛋,2
上半部分是挺薄的安装费用太贵,2
一星都不想给下次再也不来了说好的免费安装最后成了免费送货上门或许就是你们把京东给毁了物流倒是很给力,2
优点超薄缺点安装师傅不够专业左右不是特别平安装的时候都没有带水平仪高度也装高了虽说我们可以要求但是师傅够专业的化会首选合理的高度吧开机有点慢部分应用会卡死比如爱奇艺,2
共买了两次微鲸前一次送朋友这次给自己总体体验给分价格第一次月帮朋友家买这次月帮自己买价钱相差了块这个节那个节的太多了价格相差的自己也是不爽的只能当是一个教训以后会再多看看服务售前的感觉对产品的了解不是很多问几款的差别也没听出太多的所以然所以最后还是自己研究了售后安装的这边我要敲黑板来说了微鲸有个非常奇葩的规定他们的客服不能和安装师傅直接联系所以一定要我们自己和安装师傅联系然后我就碰到了以下乌龙事件安装前一天我同时收到了两个师傅的电话联系我当时我不知道有两个我说等货物收到了告诉他其中一个假师傅很负责的给我短信让我联系他收到货物我就发给这个给我发短信的师傅告诉他我有特殊挂架他电话说他怎么不知道让我问客服客服说师傅知道的让我电话师傅然后师傅说他当天没空要第二天我就第二天再打他电话确认他说不是她安装我就火了为了协调你的时间我才挪到第二天安装我得跑那么老远自然而然我就投诉了在一番沟通之后我得到的反馈是我的购买信息被贩卖给了别人真师傅一直在等我联系我也是觉得有些无语,2
垃圾骗子套路蒙一个算一个大家千万不要上当看他回复那得意的样子垃圾垃圾垃圾,2
挺薄的外观挺漂亮色彩还行就是有拖影清晰度不够好这点挺不满意问客服问题反应太慢了半天才回答,2
想看电视台还要自己安装软件不好这叫什么智能售后一个人一个答复不专业上门调试更完蛋,2
箱子包装很好很结实很难拆底座螺丝设计的不错一体的遥控器也很有感觉新机屏幕指示灯默认不开刚刚用有没有通电都不知道这个坑屏幕无漏光无坏点画面安兔兔检测不是客服说不支持第三方检测用两份图检测一份是另一份不是看画面还是很细腻的内置应用无多余垃圾应用安装软件速度非常快安装好几个都秒之内显示效果刚刚看到有点震惊很好系统很流畅看的帧数还是有点低的其他的待研究另外客服不怎么了解自己的产品一问三不知增值税发票开票速度非常慢需要一个月差评,2
卖家实物与电视安装不上太叫退款还不退反映螺丝问题居然回复到五金店配那我不如直接在五金店买了种卖家大家注意,2
纯商品质量下面正中间的撕了包装纸就成这样了找京东客服推说找官网官网人工客服半天没有回一句月号送货当天就发现一直忙没时间今天客服电话说都过了这么久了很正常过了多久了我新房还没住就开过一次机子看看了宣传视频你家买的电器拆了包装纸就掉漆掉新房买了这么多电器唯一一件国产货老爸家的电视动不动重启洗衣机出现故障热水壶刚一年就坏妈的电视在和大法家挑媳妇非要买国产的这下了吧宁愿让拿着这钱造丹都不买这国产货,2
电视不错不过有时候开机进入系统很慢总体不错差评是给京东快递和客服的号下的单说是号到结果等了十天还没到问客服客服一直回答正在调货过年期间不能按时送到我能理解你这晚了这么多天就说不过去了吧差评差评差评,2
电视角有磨损竟然不给换厂家也在推卸责任在也不会买你家的电视了,2
电视音质很差杂音严重售后说这个价位的电视就是这种配置态度较差另外电视自带耳机接口无法使用,2
货物当时没有当面拆箱验货售后不受理退货和维修官方认定是他人损坏不给予售后服务最不愉快的一次购物服务太差维修还得自己掏钱维修相当于买新机,2
开箱就有质量问题办理退货程序超级复杂售后超级的烂天猫旗舰店客服服务也超级的差以后不会在购买微鲸的产品了服务差虾米客服服务最差问问题不吭声不回答,2
买了两台了很喜欢就是第二台给屏幕弄裂了换个屏幕要好贵的说,2
屏幕严重漏光换货故意推迟故意推脱时间不发货大家购买慎重,2
一分价格一分货永远不变的真理电视偏色严重无线信号连不上商家无诚信申请天无理由同意了却不给收货地址要自己先打电话电话打了说什么要扣元运费我也同意说小时内有攻城狮上门验货封箱结果过了天没人联系回头找商家说我电话关机这理由都找的出来我关机关了天我的电话都没有关机键就算我电话没电关机或没信号我还有来电小助手开机也会短信通知漏接电话当客户是傻子吗强买强卖,2
电视还可以就是开机有点慢没有电视直播比较不方便其他都不错,2
金色的机身很大气很薄唯一有问题的是电视机的两个支脚感觉不牢固插优盘的时候电视机有晃动还是安装墙上支架比较好画面清晰流畅就是觉得语音搜索功能比较傻还有就是会员的影片资源有待丰富实在有点少不过没有广告还是不错的值得表扬不知道能不能保持,2
